11,1,00,10.3
11,1,1,9.5
11,1,2,9.6
11,1,3,9.2
11,1,4,8.5
11,1,5,7.8
11,1,6,7.8
11,1,7,7.5
11,1,8,8.8
11,1,9,11.1
11,1,10,14.6
11,1,11,16.1
11,1,12,16.9
11,1,13,16.9
11,1,14,16.9
11,1,15,17.8
11,1,16,17.0
11,1,17,15.8
11,1,18,14.4
11,1,19,12.9
11,1,20,11.7
11,1,21,10.9
11,1,22,9.7
11,1,23,9.3
11,2,00,8.8
11,2,1,8.0
11,2,2,7.7
11,2,3,7.3
11,2,4,6.7
11,2,5,6.5
11,2,6,6.2
11,2,7,6.5
11,2,8,7.7
11,2,9,10.8
11,2,10,14.3
11,2,11,16.2
11,2,12,17.3
11,2,13,17.3
11,2,14,17.9
11,2,15,17.7
11,2,16,17.8
11,2,17,16.3
11,2,18,14.7
11,2,19,13.0
11,2,20,11.0
11,2,21,10.2
11,2,22,9.6
11,2,23,8.3
11,3,00,8.4
11,3,1,7.2
11,3,2,7.5
11,3,3,6.5
11,3,4,6.9
11,3,5,6.2
11,3,6,6.0
11,3,7,5.8
11,3,8,8.0
11,3,9,10.7
11,3,10,14.7
11,3,11,17.9
11,3,12,18.5
11,3,13,19.1
11,3,14,20.1
11,3,15,19.9
11,3,16,18.5
11,3,17,17.3
11,3,18,15.7
11,3,19,14.1
11,3,20,13.5
11,3,21,13.1
11,3,22,12.4
11,3,23,11.3
11,4,00,11.6
11,4,1,10.9
11,4,2,10.3
11,4,3,9.5
11,4,4,9.3
11,4,5,8.6
11,4,6,8.4
11,4,7,8.0
11,4,8,8.9
11,4,9,11.8
11,4,10,15.0
11,4,11,18.2
11,4,12,19.7
11,4,13,20.5
11,4,14,20.4
11,4,15,21.1
11,4,16,19.1
11,4,17,17.8
11,4,18,16.5
11,4,19,14.8
11,4,20,13.5
11,4,21,12.3
11,4,22,12.0
11,4,23,10.9
11,5,00,10.2
11,5,1,9.9
11,5,2,9.3
11,5,3,8.7
11,5,4,7.9
11,5,5,7.7
11,5,6,7.6
11,5,7,7.6
11,5,8,9.1
11,5,9,11.6
11,5,10,15.4
11,5,11,17.7
11,5,12,19.3
11,5,13,20.3
11,5,14,21.3
11,5,15,21.5
11,5,16,20.7
11,5,17,17.9
11,5,18,16.6
11,5,19,15.9
11,5,20,14.2
11,5,21,12.7
11,5,22,11.9
11,5,23,11.3
11,6,00,10.7
11,6,1,9.8
11,6,2,9.3
11,6,3,9.4
11,6,4,8.9
11,6,5,8.5
11,6,6,8.6
11,6,7,8.4
