4,1,00,12.8
4,1,1,12.0
4,1,2,11.4
4,1,3,11.2
4,1,4,10.6
4,1,5,10.6
4,1,6,10.3
4,1,7,10.6
4,1,8,13.1
4,1,9,16.9
4,1,10,20.1
4,1,11,22.2
4,1,12,21.9
4,1,13,22.5
4,1,14,23.9
4,1,15,24.1
4,1,16,22.9
4,1,17,21.9
4,1,18,20.1
4,1,19,18.9
4,1,20,17.6
4,1,21,17.0
4,1,22,16.4
4,1,23,15.7
4,2,00,15.1
4,2,1,13.7
4,2,2,13.6
4,2,3,12.7
4,2,4,12.2
4,2,5,11.6
4,2,6,11.2
4,2,7,11.8
4,2,8,13.8
4,2,9,17.3
4,2,10,21.3
4,2,11,22.9
4,2,12,23.2
4,2,13,24.4
4,2,14,24.1
4,2,15,24.7
4,2,16,22.6
4,2,17,22.9
4,2,18,21.5
4,2,19,19.9
4,2,20,18.5
4,2,21,17.3
4,2,22,16.5
4,2,23,15.6
4,3,00,14.8
4,3,1,14.1
4,3,2,13.3
4,3,3,12.7
4,3,4,12.3
4,3,5,12.2
4,3,6,12.4
4,3,7,13.5
4,3,8,16.4
4,3,9,20.1
4,3,10,21.9
4,3,11,24.2
4,3,12,25.0
4,3,13,24.7
4,3,14,26.7
4,3,15,24.6
4,3,16,25.5
4,3,17,24.1
4,3,18,22.2
4,3,19,20.6
4,3,20,20.0
4,3,21,18.7
4,3,22,17.8
4,3,23,16.9
4,4,00,16.2
4,4,1,15.9
4,4,2,15.4
4,4,3,14.3
4,4,4,14.1
4,4,5,14.1
4,4,6,14.7
4,4,7,16.3
4,4,8,18.9
4,4,9,19.9
4,4,10,21.9
4,4,11,23.2
4,4,12,23.9
4,4,13,25.0
4,4,14,22.8
4,4,15,22.1
4,4,16,16.7
4,4,17,15.1
4,4,18,14.4
4,4,19,14.3
4,4,20,14.1
4,4,21,13.6
4,4,22,13.7
4,4,23,13.8
4,5,00,13.9
4,5,1,13.7
4,5,2,13.6
4,5,3,13.4
4,5,4,13.2
4,5,5,13.2
4,5,6,13.3
4,5,7,13.4
4,5,8,14.2
4,5,9,15.5
4,5,10,17.3
4,5,11,19.1
4,5,12,21.6
4,5,13,21.8
4,5,14,20.7
4,5,15,18.8
4,5,16,20.3
4,5,17,19.5
4,5,18,17.2
4,5,19,16.3
4,5,20,16.0
4,5,21,15.2
4,5,22,15.2
4,5,23,15.2
4,6,00,15.5
4,6,1,16.2
4,6,2,17.8
4,6,3,18.1
4,6,4,18.4
4,6,5,18.5
4,6,6,17.5
4,6,7,18.2
4,6,8,17.6
4,6,9,17.6
4,6,10,17.6
4,6,11,14.9
4,6,12,13.4
4,6,13,11.9
4,6,14,11.7
4,6,15,12.4
4,6,16,12.2
4,6,17,13.2
4,6,18,12.8
4,6,19,12.3
4,6,20,12.4
4,6,21,12.3
4,6,22,11.9
4,6,23,10.8
4,7,00,9.7
4,7,1,9.4
4,7,2,9.6
4,7,3,9.3
4,7,4,8.8
4,7,5,8.2
4,7,6,8.1
4,7,7,8.4
4,7,8,7.9
4,7,9,6.8
4,7,10,5.9
4,7,11,6.9
4,7,12,6.9
4,7,13,7.5
4,7,14,7.4
4,7,15,6.0
4,7,16,6.1
4,7,17,8.5
4,7,18,7.6
4,7,19,7.9
4,7,20,7.9
4,7,21,8.1
4,7,22,8.5
4,7,23,8.1
4,8,00,8.2
4,8,1,7.7
4,8,2,7.2
4,8,3,6.9
4,8,4,6.8
4,8,5,5.9
4,8,6,5.1
4,8,7,6.1
4,8,8,8.1
4,8,9,9.3
4,8,10,9.7
4,8,11,11.7
4,8,12,11.9
4,8,13,13.3
4,8,14,14.1
4,8,15,14.7
4,8,16,14.5
4,8,17,13.3
4,8,18,12.8
4,8,19,12.2
4,8,20,11.6
4,8,21,11.2
4,8,22,10.9
4,8,23,10.8
4,9,00,10.5
4,9,1,10.3
4,9,2,10.1
4,9,3,9.9
4,9,4,10.6
4,9,5,10.4
4,9,6,10.8
4,9,7,11.6
4,9,8,12.9
4,9,9,14.4
4,9,10,15.5
4,9,11,17.7
4,9,12,18.5
4,9,13,20.1
4,9,14,20.7
4,9,15,20.4
4,9,16,19.8
4,9,17,18.5
4,9,18,17.0
4,9,19,15.5
4,9,20,14.7
4,9,21,13.2
4,9,22,12.3
4,9,23,11.5
4,10,00,10.8
4,10,1,10.0
4,10,2,9.1
4,10,3,9.2
4,10,4,8.9
4,10,5,8.6
4,10,6,8.5
4,10,7,9.7
4,10,8,14.5
4,10,9,18.1
4,10,10,18.8
4,10,11,19.8
4,10,12,21.3
4,10,13,22.2
4,10,14,23.2
4,10,15,23.2
4,10,16,23.3
4,10,17,22.4
4,10,18,21.2
4,10,19,19.6
4,10,20,18.8
4,10,21,18.0
4,10,22,17.8
4,10,23,18.0
4,11,00,18.3
4,11,1,18.4
4,11,2,18.5
4,11,3,18.4
4,11,4,18.2
4,11,5,17.9
4,11,6,17.7
4,11,7,17.8
4,11,8,19.0
4,11,9,19.4
4,11,10,19.1
4,11,11,21.1
4,11,12,21.5
4,11,13,21.9
4,11,14,23.5
4,11,15,22.9
4,11,16,23.6
4,11,17,22.6
4,11,18,21.8
4,11,19,20.2
4,11,20,19.4
4,11,21,18.8
4,11,22,18.3
4,11,23,17.8
4,12,00,17.6
4,12,1,16.6
4,12,2,14.9
4,12,3,16.1
4,12,4,14.5
4,12,5,12.9
4,12,6,11.5
4,12,7,12.0
4,12,8,13.9
4,12,9,16.6
4,12,10,18.2
4,12,11,19.9
4,12,12,21.4
4,12,13,23.2
4,12,14,24.0
4,12,15,24.3
4,12,16,24.5
4,12,17,23.9
4,12,18,22.6
4,12,19,20.4
4,12,20,18.1
4,12,21,16.7
4,12,22,14.9
4,12,23,13.4
4,13,00,12.8
4,13,1,12.1
4,13,2,10.9
4,13,3,10.6
4,13,4,10.4
4,13,5,8.8
4,13,6,9.3
4,13,7,10.0
4,13,8,12.5
4,13,9,17.4
4,13,10,19.3
4,13,11,19.5
4,13,12,19.8
4,13,13,22.1
4,13,14,22.3
4,13,15,22.2
4,13,16,21.6
4,13,17,20.4
4,13,18,18.8
4,13,19,17.2
4,13,20,17.1
4,13,21,16.9
4,13,22,17.3
4,13,23,16.7
4,14,00,16.4
4,14,1,15.8
4,14,2,15.4
4,14,3,14.9
4,14,4,14.5
4,14,5,14.8
4,14,6,15.1
4,14,7,15.5
4,14,8,14.9
4,14,9,14.6
4,14,10,15.8
4,14,11,16.7
4,14,12,17.3
4,14,13,18.2
4,14,14,17.8
4,14,15,17.7
4,14,16,20.5
4,14,17,20.7
4,14,18,20.9
4,14,19,21.1
4,14,20,18.8
4,14,21,18.4
4,14,22,17.6
4,14,23,17.1
4,15,00,16.0
4,15,1,15.4
4,15,2,14.9
4,15,3,13.4
4,15,4,12.7
4,15,5,12.4
4,15,6,12.0
4,15,7,12.1
4,15,8,12.5
4,15,9,12.9
4,15,10,13.2
4,15,11,15.3
4,15,12,15.9
4,15,13,15.6
4,15,14,15.0
4,15,15,16.1
4,15,16,15.8
4,15,17,15.1
4,15,18,14.0
4,15,19,13.0
4,15,20,12.4
4,15,21,11.3
4,15,22,10.2
4,15,23,9.7
4,16,00,9.2
4,16,1,8.7
4,16,2,9.0
4,16,3,8.3
4,16,4,7.8
4,16,5,7.6
4,16,6,7.3
4,16,7,8.4
4,16,8,10.7
4,16,9,13.8
4,16,10,16.3
4,16,11,16.9
4,16,12,18.2
