2,1,00,3.2
2,1,1,3.0
2,1,2,3.2
2,1,3,2.6
2,1,4,2.5
2,1,5,2.5
2,1,6,2.3
2,1,7,2.2
2,1,8,2.4
2,1,9,3.3
2,1,10,4.2
2,1,11,5.9
2,1,12,6.3
2,1,13,6.9
2,1,14,6.7
2,1,15,7.1
2,1,16,7.0
2,1,17,6.3
2,1,18,5.4
2,1,19,5.3
2,1,20,4.6
2,1,21,3.1
2,1,22,2.9
2,1,23,2.1
2,2,00,2.1
2,2,1,1.4
2,2,2,0.6
2,2,3,0.4
2,2,4,0.4
2,2,5,0.4
2,2,6,-0.6
2,2,7,-0.9
2,2,8,0.1
2,2,9,1.5
2,2,10,3.3
2,2,11,4.6
2,2,12,6.4
2,2,13,8.6
2,2,14,7.7
2,2,15,7.5
2,2,16,6.2
2,2,17,5.8
2,2,18,5.7
2,2,19,5.4
2,2,20,5.3
2,2,21,4.6
2,2,22,3.6
2,2,23,3.6
2,3,00,3.7
2,3,1,3.8
2,3,2,3.6
2,3,3,2.8
2,3,4,3.1
2,3,5,2.4
2,3,6,1.7
2,3,7,1.1
2,3,8,1.1
2,3,9,2.1
2,3,10,4.9
2,3,11,6.4
2,3,12,7.4
2,3,13,6.1
2,3,14,5.1
2,3,15,4.7
2,3,16,4.0
2,3,17,3.7
2,3,18,3.3
2,3,19,2.6
2,3,20,2.6
2,3,21,2.9
2,3,22,3.0
2,3,23,3.1
2,4,00,2.8
2,4,1,2.2
2,4,2,1.2
2,4,3,0.7
2,4,4,0.2
2,4,5,-0.1
2,4,6,-0.6
2,4,7,-1.0
2,4,8,-0.4
2,4,9,-2.0
2,4,10,-2.2
2,4,11,-2.3
2,4,12,-1.2
2,4,13,-0.5
2,4,14,-1.0
2,4,15,-2.0
2,4,16,-1.7
2,4,17,-1.2
2,4,18,-0.7
2,4,19,-1.1
2,4,20,-1.0
2,4,21,-1.0
2,4,22,-1.1
2,4,23,-1.2
2,5,00,-1.1
2,5,1,-1.3
2,5,2,-1.2
2,5,3,-0.4
2,5,4,-0.9
2,5,5,-1.4
2,5,6,-1.4
2,5,7,-1.2
2,5,8,-1.3
2,5,9,-1.4
2,5,10,-0.4
2,5,11,0.6
2,5,12,-1.1
2,5,13,-1.4
2,5,14,-1.8
2,5,15,0.2
2,5,16,0.6
2,5,17,-0.9
2,5,18,-0.4
2,5,19,-0.5
2,5,20,-1.4
2,5,21,-1.2
2,5,22,-0.7
2,5,23,-0.8
2,6,00,-1.4
2,6,1,0.3
2,6,2,0.6
2,6,3,0.3
2,6,4,-0.3
2,6,5,-1.6
2,6,6,-2.8
2,6,7,-2.8
2,6,8,-2.9
2,6,9,-2.3
2,6,10,-2.4
2,6,11,-1.3
2,6,12,-1.7
2,6,13,-0.9
2,6,14,-0.5
2,6,15,0.5
2,6,16,0.1
2,6,17,-0.3
2,6,18,-0.2
2,6,19,-1.8
2,6,20,-1.2
2,6,21,-1.4
2,6,22,-1.1
2,6,23,-1.5
2,7,00,-2.0
2,7,1,-1.7
2,7,2,-1.8
2,7,3,-1.0
2,7,4,-1.7
2,7,5,-2.6
2,7,6,-2.7
2,7,7,-2.9
2,7,8,-2.6
2,7,9,-1.8
2,7,10,-0.3
2,7,11,1.2
2,7,12,1.8
2,7,13,2.0
2,7,14,2.0
2,7,15,2.7
2,7,16,2.4
2,7,17,2.3
2,7,18,1.3
2,7,19,-0.2
2,7,20,-1.5
2,7,21,-1.6
2,7,22,-2.7
2,7,23,-3.0
2,8,00,-3.8
2,8,1,-3.8
2,8,2,-3.4
2,8,3,-3.7
2,8,4,-3.9
2,8,5,-3.5
2,8,6,-4.2
2,8,7,-4.1
2,8,8,-4.0
2,8,9,-2.6
2,8,10,0.6
2,8,11,3.8
2,8,12,5.5
2,8,13,6.2
2,8,14,7.1
2,8,15,7.9
2,8,16,7.2
2,8,17,6.2
2,8,18,4.6
2,8,19,2.9
2,8,20,1.6
2,8,21,0.3
2,8,22,-0.6
2,8,23,-1.2
2,9,00,-1.7
2,9,1,-2.0
2,9,2,-2.4
2,9,3,-2.7
2,9,4,-2.6
2,9,5,-2.3
2,9,6,-2.0
2,9,7,-1.5
2,9,8,-0.7
2,9,9,1.0
2,9,10,5.3
2,9,11,7.2
2,9,12,10.1
2,9,13,11.8
2,9,14,13.2
2,9,15,13.7
2,9,16,13.5
2,9,17,12.8
2,9,18,11.3
2,9,19,9.2
2,9,20,8.1
2,9,21,7.6
2,9,22,6.8
2,9,23,6.1
2,10,00,6.0
2,10,1,5.8
2,10,2,4.9
2,10,3,5.0
2,10,4,4.9
2,10,5,4.8
2,10,6,5.1
2,10,7,5.1
2,10,8,5.4
2,10,9,5.9
2,10,10,6.2
2,10,11,6.5
2,10,12,6.9
2,10,13,7.0
2,10,14,7.2
2,10,15,6.9
2,10,16,6.6
2,10,17,6.3
2,10,18,5.7
2,10,19,5.3
2,10,20,5.6
2,10,21,5.3
2,10,22,4.6
2,10,23,4.0
2,11,00,4.7
2,11,1,6.0
2,11,2,6.1
2,11,3,5.6
2,11,4,5.3
2,11,5,3.7
2,11,6,2.4
2,11,7,1.5
2,11,8,1.3
2,11,9,1.4
2,11,10,2.1
2,11,11,1.9
2,11,12,2.1
2,11,13,3.4
2,11,14,3.2
2,11,15,3.5
2,11,16,2.9
2,11,17,2.2
2,11,18,1.4
2,11,19,1.6
2,11,20,1.5
2,11,21,0.8
2,11,22,-0.4
2,11,23,-0.6
2,12,00,-0.5
2,12,1,0.2
2,12,2,1.1
2,12,3,0.8
2,12,4,0.8
2,12,5,0.5
2,12,6,1.3
2,12,7,1.1
2,12,8,1.3
2,12,9,2.2
2,12,10,2.7
2,12,11,3.5
2,12,12,3.7
2,12,13,2.7
2,12,14,3.2
2,12,15,3.7
2,12,16,3.7
2,12,17,2.1
2,12,18,2.4
2,12,19,2.8
2,12,20,2.8
2,12,21,2.7
2,12,22,2.3
2,12,23,2.5
2,13,00,1.4
2,13,1,1.7
2,13,2,1.3
2,13,3,0.7
2,13,4,1.3
2,13,5,1.1
2,13,6,1.1
2,13,7,1.6
2,13,8,0.3
2,13,9,1.4
2,13,10,2.7
2,13,11,3.4
2,13,12,4.0
2,13,13,5.2
2,13,14,5.4
2,13,15,5.4
2,13,16,5.6
2,13,17,5.2
2,13,18,4.1
2,13,19,2.4
2,13,20,1.5
2,13,21,0.1
2,13,22,-0.4
2,13,23,-1.6
2,14,00,-2.2
2,14,1,-1.7
2,14,2,-1.3
2,14,3,-1.7
2,14,4,-2.1
2,14,5,-2.7
2,14,6,-0.5
2,14,7,-1.1
2,14,8,2.6
2,14,9,4.7
2,14,10,6.5
2,14,11,8.3
2,14,12,9.6
2,14,13,11.6
2,14,14,12.2
2,14,15,13.1
2,14,16,13.3
2,14,17,13.0
2,14,18,12.4
2,14,19,12.1
2,14,20,11.5
2,14,21,11.5
2,14,22,10.4
2,14,23,8.7
2,15,00,9.6
2,15,1,7.5
2,15,2,7.6
2,15,3,7.5
2,15,4,7.5
2,15,5,8.4
2,15,6,9.6
2,15,7,7.5
2,15,8,7.9
2,15,9,8.1
2,15,10,9.3
2,15,11,9.6
2,15,12,8.8
2,15,13,8.5
2,15,14,8.2
2,15,15,8.4
2,15,16,8.6
2,15,17,9.0
2,15,18,8.3
2,15,19,8.0
2,15,20,7.0
2,15,21,6.3
2,15,22,6.0
2,15,23,5.6
2,16,00,5.7
2,16,1,5.5
2,16,2,4.7
2,16,3,4.6
2,16,4,3.9
2,16,5,3.4
2,16,6,3.2
2,16,7,3.2
2,16,8,3.3
2,16,9,3.4
2,16,10,3.9
2,16,11,5.4
2,16,12,6.4
2,16,13,6.3
2,16,14,7.7
2,16,15,7.9
2,16,16,8.3
2,16,17,8.2
2,16,18,8.1
2,16,19,7.7
2,16,20,7.3
2,16,21,7.4
2,16,22,7.2
2,16,23,6.5
2,17,00,6.8
2,17,1,6.1
2,17,2,4.3
2,17,3,5.7
2,17,4,3.5
2,17,5,2.3
2,17,6,2.8
2,17,7,4.4
2,17,8,4.8
2,17,9,6.3
2,17,10,7.4
2,17,11,8.4
2,17,12,8.1
2,17,13,9.1
2,17,14,8.6
2,17,15,8.5
2,17,16,7.4
2,17,17,6.4
2,17,18,5.3
2,17,19,4.2
2,17,20,3.6
2,17,21,2.1
2,17,22,1.8
2,17,23,0.7
2,18,00,0.2
2,18,1,-0.6
2,18,2,-0.6
2,18,3,-0.9
2,18,4,-0.8
2,18,5,-1.1
2,18,6,-0.9
2,18,7,-1.4
2,18,8,-0.6
2,18,9,1.5
2,18,10,4.9
2,18,11,8.6
2,18,12,10.3
2,18,13,10.8
2,18,14,11.0
2,18,15,11.4
2,18,16,10.4
2,18,17,9.5
2,18,18,8.5
2,18,19,7.8
2,18,20,7.5
2,18,21,7.2
2,18,22,6.2
2,18,23,5.8
2,19,00,5.8
2,19,1,5.6
2,19,2,5.7
2,19,3,5.4
2,19,4,5.5
2,19,5,5.3
2,19,6,5.3
2,19,7,5.3
2,19,8,5.4
2,19,9,6.3
2,19,10,7.3
2,19,11,8.4
2,19,12,9.4
2,19,13,9.8
2,19,14,9.1
2,19,15,8.8
2,19,16,8.8
2,19,17,8.8
2,19,18,8.0
2,19,19,7.7
2,19,20,7.1
2,19,21,6.8
2,19,22,6.5
2,19,23,6.3
2,20,00,6.2
2,20,1,5.7
2,20,2,4.3
2,20,3,3.0
2,20,4,2.3
2,20,5,1.3
2,20,6,0.6
2,20,7,0.2
2,20,8,1.0
2,20,9,3.4
2,20,10,6.8
2,20,11,10.5
2,20,12,11.6
2,20,13,12.1
2,20,14,12.5
2,20,15,12.6
2,20,16,12.2
2,20,17,11.2
2,20,18,9.7
2,20,19,8.7
2,20,20,8.2
2,20,21,7.9
2,20,22,7.2
2,20,23,6.6
2,21,00,6.4
2,21,1,6.5
2,21,2,6.0
2,21,3,5.4
2,21,4,5.8
2,21,5,5.6
2,21,6,5.2
2,21,7,5.2
2,21,8,5.2
2,21,9,6.9
2,21,10,8.8
2,21,11,9.4
2,21,12,10.0
2,21,13,10.2
2,21,14,10.4
2,21,15,9.4
2,21,16,9.1
2,21,17,8.5
2,21,18,7.6
2,21,19,7.1
2,21,20,6.6
2,21,21,5.9
2,21,22,5.4
2,21,23,4.4
2,22,00,3.6
2,22,1,3.1
2,22,2,2.4
2,22,3,1.6
2,22,4,1.9
2,22,5,1.9
2,22,6,1.9
2,22,7,2.0
2,22,8,2.8
2,22,9,4.1
2,22,10,7.1
2,22,11,7.3
2,22,12,9.2
2,22,13,9.3
2,22,14,9.6
2,22,15,9.3
2,22,16,8.3
2,22,17,7.5
2,22,18,6.4
2,22,19,5.7
2,22,20,5.2
2,22,21,4.0
2,22,22,3.2
2,22,23,2.5
2,23,00,1.5
2,23,1,0.5
2,23,2,1.1
2,23,3,0.1
2,23,4,-0.4
2,23,5,-0.9
2,23,6,-1.3
2,23,7,-1.3
2,23,8,-0.4
2,23,9,2.9
2,23,10,7.7
2,23,11,9.4
2,23,12,9.1
2,23,13,11.4
2,23,14,11.6
2,23,15,11.7
2,23,16,11.4
2,23,17,10.2
2,23,18,9.3
2,23,19,7.7
2,23,20,5.5
2,23,21,4.1
2,23,22,3.3
2,23,23,2.2
2,24,00,1.7
2,24,1,0.6
2,24,2,0.3
2,24,3,-0.3
2,24,4,-0.6
2,24,5,-0.7
2,24,6,-1.3
2,24,7,-1.0
2,24,8,-0.2
2,24,9,2.6
2,24,10,5.2
2,24,11,10.3
2,24,12,13.4
2,24,13,14.5
2,24,14,15.0
2,24,15,14.9
2,24,16,14.1
2,24,17,12.6
2,24,18,11.0
2,24,19,10.4
2,24,20,9.6
2,24,21,9.0
2,24,22,7.9
2,24,23,7.2
2,25,00,7.0
2,25,1,6.1
2,25,2,5.8
2,25,3,5.3
2,25,4,5.3
2,25,5,5.0
2,25,6,5.3
2,25,7,5.7
2,25,8,6.2
2,25,9,7.2
2,25,10,8.2
2,25,11,8.8
2,25,12,10.1
2,25,13,10.1
2,25,14,9.7
2,25,15,9.1
2,25,16,8.8
2,25,17,7.9
2,25,18,7.9
2,25,19,7.7
2,25,20,7.8
2,25,21,7.5
2,25,22,6.7
2,25,23,6.4
2,26,00,5.5
2,26,1,5.5
2,26,2,4.8
2,26,3,4.9
2,26,4,4.7
2,26,5,3.9
2,26,6,3.5
2,26,7,3.0
2,26,8,3.3
2,26,9,4.2
2,26,10,6.4
2,26,11,9.1
2,26,12,12.3
2,26,13,12.9
2,26,14,12.7
