1,1,00,2.9
1,1,1,2.5
1,1,2,1.8
1,1,3,2.1
1,1,4,1.9
1,1,5,5.0
1,1,6,5.6
1,1,7,5.5
1,1,8,5.4
1,1,9,5.5
1,1,10,5.7
1,1,11,6.3
1,1,12,7.0
1,1,13,7.0
1,1,14,7.7
1,1,15,6.8
1,1,16,6.1
1,1,17,5.9
1,1,18,5.2
1,1,19,4.1
1,1,20,2.7
1,1,21,1.6
1,1,22,0.6
1,1,23,-0.1
1,2,00,-0.5
1,2,1,-1.0
1,2,2,-1.7
1,2,3,-1.7
1,2,4,-2.1
1,2,5,-1.5
1,2,6,-2.0
1,2,7,-2.4
1,2,8,-2.1
1,2,9,-0.4
1,2,10,3.2
1,2,11,7.6
1,2,12,9.5
1,2,13,9.8
1,2,14,9.8
1,2,15,10.2
1,2,16,9.1
1,2,17,8.2
1,2,18,6.8
1,2,19,5.5
1,2,20,4.2
1,2,21,2.9
1,2,22,2.2
1,2,23,1.5
1,3,00,1.1
1,3,1,1.2
1,3,2,0.6
1,3,3,1.2
1,3,4,5.2
1,3,5,7.6
1,3,6,6.3
1,3,7,5.8
1,3,8,6.0
1,3,9,4.8
1,3,10,7.4
1,3,11,8.2
1,3,12,9.8
1,3,13,9.7
1,3,14,9.9
1,3,15,8.7
1,3,16,7.9
1,3,17,6.6
1,3,18,5.5
1,3,19,4.6
1,3,20,3.3
1,3,21,2.3
1,3,22,1.5
1,3,23,0.8
1,4,00,0.1
1,4,1,-0.3
1,4,2,-0.9
1,4,3,-0.1
1,4,4,0.0
1,4,5,0.4
1,4,6,0.4
1,4,7,-0.1
1,4,8,0.0
1,4,9,2.3
1,4,10,4.1
1,4,11,6.2
1,4,12,8.1
1,4,13,7.9
1,4,14,8.8
1,4,15,8.4
1,4,16,8.2
1,4,17,7.6
1,4,18,6.8
1,4,19,6.5
1,4,20,5.8
1,4,21,5.8
1,4,22,5.2
1,4,23,5.0
1,5,00,4.7
1,5,1,4.6
1,5,2,4.6
1,5,3,4.3
1,5,4,4.1
1,5,5,3.6
1,5,6,3.1
1,5,7,3.2
1,5,8,3.0
1,5,9,3.2
1,5,10,3.8
1,5,11,4.2
1,5,12,5.8
1,5,13,6.4
1,5,14,6.4
1,5,15,6.2
1,5,16,5.9
1,5,17,5.9
1,5,18,5.7
1,5,19,5.6
1,5,20,6.3
1,5,21,6.7
1,5,22,6.4
1,5,23,6.6
1,6,00,6.1
1,6,1,4.7
1,6,2,5.0
1,6,3,4.9
1,6,4,4.6
1,6,5,4.0
1,6,6,3.4
1,6,7,3.0
1,6,8,2.3
1,6,9,4.4
1,6,10,7.0
1,6,11,8.1
1,6,12,9.6
1,6,13,8.7
1,6,14,9.1
1,6,15,8.5
1,6,16,8.4
1,6,17,7.0
1,6,18,5.7
1,6,19,4.5
1,6,20,3.7
1,6,21,3.1
1,6,22,2.6
1,6,23,1.7
1,7,00,0.9
1,7,1,0.8
1,7,2,0.4
1,7,3,0.1
1,7,4,-0.1
1,7,5,-0.1
1,7,6,-0.1
1,7,7,-0.4
1,7,8,-0.3
1,7,9,0.9
1,7,10,2.8
1,7,11,5.3
1,7,12,7.3
1,7,13,8.1
1,7,14,8.2
1,7,15,8.5
1,7,16,8.2
1,7,17,8.1
1,7,18,7.7
1,7,19,7.8
1,7,20,7.5
1,7,21,6.6
1,7,22,6.6
1,7,23,6.3
1,8,00,6.1
1,8,1,5.9
1,8,2,5.9
1,8,3,6.1
1,8,4,6.3
1,8,5,6.3
1,8,6,6.7
1,8,7,6.9
1,8,8,7.4
1,8,9,7.6
1,8,10,8.3
1,8,11,9.1
1,8,12,12.2
1,8,13,13.6
1,8,14,13.8
1,8,15,14.2
1,8,16,14.1
1,8,17,13.6
1,8,18,13.0
1,8,19,12.1
1,8,20,10.9
1,8,21,10.3
1,8,22,9.9
1,8,23,9.5
1,9,00,9.1
1,9,1,8.2
1,9,2,7.3
1,9,3,6.4
1,9,4,6.5
1,9,5,6.3
1,9,6,6.2
1,9,7,6.1
1,9,8,5.9
1,9,9,4.8
1,9,10,4.8
1,9,11,4.3
1,9,12,5.5
1,9,13,6.3
1,9,14,5.3
1,9,15,5.5
1,9,16,5.1
1,9,17,5.4
1,9,18,4.4
1,9,19,4.7
1,9,20,3.2
1,9,21,4.1
