8,1,00,26.8
8,1,1,26.6
8,1,2,27.0
8,1,3,26.9
8,1,4,26.5
8,1,5,26.3
8,1,6,26.4
8,1,7,27.2
8,1,8,28.0
8,1,9,28.7
8,1,10,29.8
8,1,11,30.4
8,1,12,31.2
8,1,13,32.0
8,1,14,32.2
8,1,15,32.5
8,1,16,31.7
8,1,17,32.3
8,1,18,31.0
8,1,19,29.9
8,1,20,28.9
8,1,21,28.6
8,1,22,27.8
8,1,23,27.6
8,2,00,27.0
8,2,1,26.8
8,2,2,26.6
8,2,3,26.1
8,2,4,25.6
8,2,5,25.5
8,2,6,25.5
8,2,7,26.0
8,2,8,27.9
8,2,9,30.3
8,2,10,31.3
8,2,11,31.5
8,2,12,32.3
8,2,13,32.8
8,2,14,33.4
8,2,15,32.6
8,2,16,32.3
8,2,17,31.4
8,2,18,31.5
8,2,19,30.8
8,2,20,29.9
8,2,21,29.3
8,2,22,28.8
8,2,23,28.3
8,3,00,27.8
8,3,1,27.1
8,3,2,26.8
8,3,3,26.4
8,3,4,25.9
8,3,5,25.4
8,3,6,25.7
8,3,7,26.5
8,3,8,27.8
8,3,9,29.7
8,3,10,32.2
8,3,11,33.0
8,3,12,34.9
8,3,13,35.7
8,3,14,35.6
8,3,15,34.3
8,3,16,32.9
8,3,17,31.9
8,3,18,31.1
8,3,19,30.3
8,3,20,29.5
8,3,21,28.8
8,3,22,28.7
8,3,23,28.1
8,4,00,27.5
8,4,1,26.8
8,4,2,26.3
8,4,3,26.1
8,4,4,25.8
8,4,5,25.6
8,4,6,25.2
8,4,7,26.3
8,4,8,28.0
8,4,9,30.1
8,4,10,30.8
8,4,11,32.1
8,4,12,32.9
8,4,13,34.2
8,4,14,34.8
8,4,15,34.5
8,4,16,33.2
8,4,17,32.6
8,4,18,31.3
8,4,19,30.1
8,4,20,28.6
8,4,21,28.2
8,4,22,28.0
8,4,23,27.8
8,5,00,27.3
8,5,1,26.6
8,5,2,26.1
8,5,3,25.8
8,5,4,25.1
8,5,5,24.9
8,5,6,25.1
8,5,7,26.2
8,5,8,28.0
8,5,9,30.0
8,5,10,31.9
8,5,11,33.4
8,5,12,34.6
8,5,13,34.7
8,5,14,34.7
8,5,15,34.4
8,5,16,33.7
8,5,17,33.1
8,5,18,32.5
8,5,19,30.7
8,5,20,29.2
8,5,21,28.5
8,5,22,27.9
8,5,23,27.4
8,6,00,26.7
8,6,1,26.9
8,6,2,26.0
8,6,3,25.5
8,6,4,25.4
8,6,5,25.2
8,6,6,24.9
8,6,7,26.3
8,6,8,27.6
8,6,9,29.8
8,6,10,31.9
8,6,11,33.3
8,6,12,33.4
8,6,13,33.8
8,6,14,34.6
8,6,15,34.7
8,6,16,33.2
8,6,17,33.2
8,6,18,31.8
8,6,19,29.8
8,6,20,28.7
8,6,21,28.6
8,6,22,28.2
8,6,23,27.7
8,7,00,27.6
8,7,1,27.1
8,7,2,26.8
8,7,3,26.4
8,7,4,26.3
8,7,5,25.8
8,7,6,25.9
8,7,7,26.9
8,7,8,28.0
8,7,9,29.3
8,7,10,31.1
8,7,11,32.6
8,7,12,33.1
8,7,13,33.6
8,7,14,34.5
8,7,15,33.6
8,7,16,33.1
8,7,17,31.6
8,7,18,30.4
8,7,19,29.2
8,7,20,28.3
8,7,21,27.3
8,7,22,26.6
8,7,23,26.1
8,8,00,25.7
8,8,1,25.2
8,8,2,24.5
8,8,3,24.6
8,8,4,24.2
8,8,5,23.5
8,8,6,23.5
8,8,7,24.6
8,8,8,25.8
8,8,9,28.1
8,8,10,30.0
8,8,11,31.2
8,8,12,31.9
8,8,13,32.3
8,8,14,32.0
8,8,15,30.9
8,8,16,30.4
8,8,17,28.8
8,8,18,27.9
8,8,19,26.7
8,8,20,26.0
8,8,21,25.8
8,8,22,25.3
8,8,23,25.2
8,9,00,24.7
8,9,1,24.3
8,9,2,24.0
8,9,3,23.8
8,9,4,23.1
8,9,5,23.5
8,9,6,23.2
8,9,7,24.3
8,9,8,26.0
8,9,9,27.3
8,9,10,29.5
